Age,Salary,Experience,Credit_Score,Existing_Loans,EMI_Burden,Loan_Amount,Job_Type,City,Education,Marital_Status,Loan_Purpose,Loan_Approved
32,74770,11,303,2,66,1126647,Private Job,Bhopal,High School,Married,Personal Loan,0
46,58946,26,432,1,49,89424,Private Job,Jaipur,Graduate,Married,Home Loan,1
48,74022,27,791,0,67,1249835,Self Employed,Indore,Graduate,Married,Home Loan,1
23,64593,5,503,0,44,407731,Private Job,Jaipur,Graduate,Single,Car Loan,1
40,47562,16,442,0,71,743747,Self Employed,Indore,Post Graduate,Single,Personal Loan,0
30,33790,11,668,1,69,1241665,Private Job,Jaipur,Graduate,Married,Home Loan,1
38,99733,20,355,0,15,553879,Government Job,Jaipur,Graduate,Married,Personal Loan,1
47,66749,26,351,1,55,984135,Government Job,Mumbai,Graduate,Married,Education Loan,1
51,95539,29,566,0,53,137773,Private Job,Mumbai,High School,Married,Home Loan,0
47,74243,27,657,2,36,164340,Private Job,Delhi,Post Graduate,Single,Car Loan,1
62,49036,40,349,0,65,1486285,Private Job,Bhopal,Graduate,Married,Car Loan,0
21,47621,0,376,0,83,1459922,Private Job,Delhi,Post Graduate,Married,Home Loan,0
26,35961,3,615,1,74,1476086,Private Job,Indore,Graduate,Married,Home Loan,0
31,98124,9,566,2,48,337011,Government Job,Indore,Graduate,Married,Home Loan,1
54,102083,30,484,1,17,763573,Self Employed,Delhi,High School,Divorced,Home Loan,0
59,50779,35,517,2,31,636058,Private Job,Jaipur,High School,Single,Education Loan,1
40,79850,20,540,0,28,604528,Government Job,Delhi,High School,Single,Education Loan,1
41,49430,18,880,1,13,1007403,Self Employed,Delhi,High School,Married,Personal Loan,1
41,15433,22,864,4,13,1259586,Government Job,Jaipur,Graduate,Married,Home Loan,1
38,42899,16,407,2,69,1282114,Private Job,Jaipur,Post Graduate,Single,Home Loan,0
41,81850,20,858,0,30,304578,Government Job,Delhi,High School,Single,Education Loan,1
39,90376,18,590,4,87,549931,Self Employed,Delhi,High School,Married,Personal Loan,0
24,59909,5,528,3,32,973809,Private Job,Indore,High School,Divorced,Home Loan,0
33,39502,10,442,0,70,1184913,Government Job,Mumbai,Graduate,Single,Personal Loan,0
38,26196,18,533,1,25,802417,Private Job,Mumbai,Graduate,Married,Personal Loan,1
49,50522,31,473,2,27,648641,Self Employed,Indore,Post Graduate,Single,Home Loan,1
45,52643,24,779,0,70,224506,Private Job,Delhi,High School,Single,Home Loan,1
33,52509,11,469,0,82,1306007,Private Job,Bhopal,Post Graduate,Single,Education Loan,0
47,24838,27,829,1,32,1290913,Private Job,Indore,Post Graduate,Single,Home Loan,1
39,70654,17,689,0,27,603601,Private Job,Bhopal,Post Graduate,Married,Personal Loan,1
21,62984,1,580,2,48,1030250,Private Job,Mumbai,High School,Married,Car Loan,0
58,51609,37,497,2,35,639654,Private Job,Mumbai,Graduate,Divorced,Car Loan,0
39,60080,17,733,0,50,983960,Self Employed,Delhi,Graduate,Married,Home Loan,1
21,75985,0,845,0,65,1226673,Private Job,Delhi,Post Graduate,Single,Personal Loan,1
60,76596,36,611,0,35,1467478,Government Job,Indore,High School,Single,Car Loan,1
37,97815,15,873,1,28,358048,Private Job,Mumbai,Post Graduate,Single,Car Loan,1
41,98259,22,432,2,74,681299,Self Employed,Bhopal,Graduate,Single,Education Loan,0
42,75481,22,621,0,83,899489,Private Job,Indore,Graduate,Divorced,Education Loan,0
35,55205,14,456,1,41,827628,Self Employed,Jaipur,Graduate,Married,Education Loan,0
59,40638,36,357,2,26,974506,Self Employed,Jaipur,Post Graduate,Married,Home Loan,0
59,85754,35,739,0,76,1483432,Private Job,Jaipur,Post Graduate,Single,Home Loan,1
52,24504,33,336,2,69,95051,Government Job,Indore,Post Graduate,Single,Car Loan,0
24,62572,5,778,2,85,507250,Private Job,Bhopal,Post Graduate,Single,Car Loan,1
64,31972,40,383,0,44,255993,Private Job,Indore,High School,Married,Home Loan,0
52,89303,31,381,0,42,272884,Government Job,Jaipur,Post Graduate,Married,Education Loan,1
24,84289,0,780,0,74,726536,Private Job,Mumbai,Graduate,Married,Education Loan,1
21,60895,3,658,3,69,386313,Private Job,Mumbai,Post Graduate,Married,Personal Loan,0
53,146955,33,345,2,13,754016,Private Job,Jaipur,Post Graduate,Married,Home Loan,0
27,37731,3,426,4,15,759800,Private Job,Mumbai,High School,Single,Education Loan,0
29,73419,10,583,1,42,295112,Private Job,Bhopal,High School,Married,Education Loan,1
21,76634,0,438,1,35,92078,Private Job,Jaipur,High School,Married,Home Loan,0
36,67162,12,767,1,48,1447617,Private Job,Delhi,Graduate,Single,Home Loan,1
38,51674,16,411,1,17,1308503,Self Employed,Delhi,Graduate,Divorced,Personal Loan,1
26,63354,7,809,2,41,616490,Self Employed,Bhopal,Post Graduate,Married,Car Loan,1
22,113394,0,588,2,46,758934,Government Job,Jaipur,Graduate,Married,Home Loan,1
29,61412,8,578,4,49,271603,Government Job,Mumbai,High School,Single,Home Loan,0
24,79590,5,667,2,84,144169,Government Job,Delhi,Graduate,Married,Personal Loan,1
43,11804,23,733,1,56,1346963,Government Job,Bhopal,High School,Single,Personal Loan,1
63,55654,40,469,0,75,627286,Private Job,Delhi,Graduate,Married,Education Loan,0
63,128580,40,497,2,11,1195231,Private Job,Jaipur,Post Graduate,Single,Car Loan,1
28,44937,8,445,3,77,580155,Government Job,Mumbai,Post Graduate,Single,Personal Loan,0
59,43354,38,401,1,16,1317240,Private Job,Delhi,Graduate,Married,Home Loan,0
45,112123,25,589,0,63,406475,Government Job,Mumbai,Graduate,Single,Car Loan,1
36,41756,18,666,2,29,157423,Self Employed,Delhi,Graduate,Divorced,Car Loan,1
55,38196,34,405,4,41,313776,Private Job,Bhopal,Post Graduate,Divorced,Education Loan,0
37,81114,17,475,0,21,309760,Private Job,Mumbai,Graduate,Married,Education Loan,0
38,131393,15,538,2,19,871704,Private Job,Mumbai,High School,Divorced,Personal Loan,1
47,87602,26,538,0,54,1244805,Self Employed,Mumbai,Graduate,Married,Home Loan,1
35,62117,13,633,0,78,771174,Private Job,Bhopal,Graduate,Divorced,Education Loan,0
37,100332,15,686,2,31,158873,Private Job,Delhi,Post Graduate,Married,Home Loan,1
63,54280,39,801,1,40,194455,Government Job,Delhi,High School,Single,Car Loan,1
25,44972,1,322,1,35,787290,Government Job,Mumbai,High School,Single,Car Loan,0
36,104968,12,377,0,33,1329415,Private Job,Bhopal,Post Graduate,Single,Education Loan,1
35,99776,15,352,1,50,687189,Government Job,Mumbai,Graduate,Married,Personal Loan,0
62,49215,38,654,2,50,1447076,Private Job,Bhopal,Graduate,Single,Education Loan,1
54,91213,32,314,2,77,1391251,Private Job,Mumbai,Post Graduate,Married,Car Loan,0
39,99101,15,446,0,59,462378,Private Job,Indore,High School,Married,Education Loan,0
28,55437,8,776,0,46,570321,Private Job,Jaipur,Graduate,Divorced,Car Loan,1
30,64950,8,398,0,46,725921,Private Job,Delhi,Post Graduate,Married,Home Loan,1
25,24437,6,711,2,19,708888,Self Employed,Jaipur,High School,Married,Home Loan,1
46,59637,27,759,0,66,732816,Self Employed,Jaipur,Graduate,Single,Education Loan,1
42,42359,21,606,0,61,934394,Private Job,Bhopal,High School,Single,Car Loan,0
64,53856,40,742,0,85,1361168,Private Job,Bhopal,High School,Single,Home Loan,1
43,20558,23,455,0,25,844900,Private Job,Jaipur,Graduate,Divorced,Personal Loan,0
33,99393,11,509,2,50,375712,Private Job,Bhopal,High School,Married,Personal Loan,0
29,92534,6,867,2,39,1497535,Self Employed,Delhi,Graduate,Married,Home Loan,1
40,99354,19,490,1,53,702273,Private Job,Jaipur,Post Graduate,Divorced,Education Loan,0
48,61178,29,423,1,29,360821,Government Job,Indore,High School,Single,Home Loan,1
64,50659,40,494,0,74,805966,Private Job,Indore,High School,Married,Personal Loan,0
57,69135,37,855,4,75,1072317,Self Employed,Mumbai,Graduate,Single,Education Loan,0
44,71131,21,826,2,39,124156,Private Job,Indore,Graduate,Married,Home Loan,1
64,104810,40,748,2,45,732901,Private Job,Bhopal,High School,Married,Car Loan,1
53,65529,32,466,1,38,1348091,Private Job,Delhi,High School,Married,Personal Loan,0
40,63465,19,604,1,87,802069,Private Job,Mumbai,High School,Married,Car Loan,0
50,83990,29,888,0,63,195285,Government Job,Bhopal,Graduate,Single,Home Loan,1
64,10000,40,584,0,46,739463,Government Job,Indore,Graduate,Single,Education Loan,1
29,104748,11,453,2,15,631934,Private Job,Mumbai,Graduate,Married,Personal Loan,0
37,82771,13,322,0,87,716113,Government Job,Mumbai,Graduate,Married,Personal Loan,0
56,73904,36,468,1,19,758561,Private Job,Mumbai,Post Graduate,Married,Car Loan,1
34,79164,15,610,0,33,664101,Private Job,Indore,Graduate,Married,Home Loan,1
39,88001,21,706,2,68,572551,Private Job,Bhopal,High School,Married,Car Loan,1
27,139648,6,640,1,29,1311067,Government Job,Jaipur,Graduate,Single,Personal Loan,1
23,49362,3,564,3,20,466991,Self Employed,Bhopal,Post Graduate,Single,Car Loan,0
53,94740,35,426,2,82,1323797,Private Job,Mumbai,Graduate,Married,Car Loan,0
64,73203,40,539,0,32,81127,Self Employed,Jaipur,High School,Married,Car Loan,1
52,37218,33,689,2,87,374960,Private Job,Indore,High School,Single,Personal Loan,0
31,94882,12,705,4,84,553844,Self Employed,Delhi,High School,Single,Education Loan,0
62,71372,38,899,1,73,559643,Government Job,Jaipur,Graduate,Married,Car Loan,1
22,72050,0,459,0,78,96261,Self Employed,Mumbai,Graduate,Single,Personal Loan,0
46,67893,26,445,0,44,1299773,Private Job,Delhi,Graduate,Divorced,Personal Loan,1
24,74621,2,321,0,28,1444418,Private Job,Mumbai,High School,Single,Home Loan,0
37,86652,16,720,2,48,846210,Government Job,Mumbai,Graduate,Married,Personal Loan,1
37,48176,18,801,0,41,112670,Private Job,Mumbai,High School,Married,Car Loan,1
48,59154,27,844,1,25,1251494,Self Employed,Delhi,High School,Single,Education Loan,1
50,92961,28,680,2,40,463476,Government Job,Indore,Graduate,Married,Education Loan,1
60,32126,40,856,3,69,413963,Government Job,Mumbai,High School,Married,Personal Loan,0
43,93163,20,850,0,53,1472033,Private Job,Indore,Graduate,Married,Personal Loan,1
44,61477,24,642,1,64,996650,Private Job,Indore,High School,Single,Car Loan,0
49,93030,26,564,2,59,1340982,Self Employed,Delhi,High School,Married,Home Loan,1
24,77687,6,641,0,74,684332,Private Job,Indore,Graduate,Married,Personal Loan,0
58,48355,37,680,0,79,171098,Private Job,Bhopal,Post Graduate,Single,Personal Loan,0
49,48305,28,872,0,32,1116502,Private Job,Jaipur,High School,Divorced,Personal Loan,1
39,40921,20,812,3,20,253127,Private Job,Bhopal,Post Graduate,Single,Personal Loan,0
47,26933,23,352,4,27,1063318,Self Employed,Delhi,Post Graduate,Married,Home Loan,0
49,65097,30,501,1,83,759538,Government Job,Bhopal,High School,Single,Education Loan,0
56,67514,34,651,1,34,865127,Private Job,Mumbai,Post Graduate,Single,Education Loan,1
55,80442,34,373,3,19,1175521,Government Job,Delhi,Post Graduate,Married,Car Loan,0
26,53387,5,343,2,33,1466908,Self Employed,Bhopal,High School,Married,Home Loan,0
43,79597,22,538,2,59,87666,Private Job,Indore,High School,Married,Personal Loan,0
59,95027,40,507,3,15,1120885,Private Job,Delhi,Graduate,Single,Education Loan,0
64,118380,40,855,4,30,447099,Private Job,Indore,Post Graduate,Single,Home Loan,1
28,35581,6,784,2,53,994760,Government Job,Mumbai,Post Graduate,Married,Education Loan,1
22,101127,1,830,3,20,735979,Government Job,Indore,Graduate,Single,Car Loan,1
33,73603,11,364,0,45,895014,Government Job,Jaipur,Graduate,Divorced,Car Loan,1
60,71459,40,318,4,34,171986,Private Job,Bhopal,Graduate,Single,Car Loan,0
41,51843,17,683,0,69,656759,Self Employed,Indore,Graduate,Married,Personal Loan,1
51,98368,29,646,2,13,883645,Private Job,Bhopal,High School,Married,Car Loan,1
56,71490,35,802,0,27,1397716,Private Job,Bhopal,Post Graduate,Married,Personal Loan,1
58,25629,38,891,2,41,1232900,Private Job,Indore,Graduate,Married,Education Loan,1
47,11443,23,327,0,33,335485,Self Employed,Jaipur,High School,Married,Personal Loan,0
56,65008,32,737,1,65,265360,Private Job,Mumbai,High School,Married,Personal Loan,1
43,77959,24,608,0,82,114640,Self Employed,Delhi,High School,Single,Education Loan,0
41,43281,18,730,1,43,308176,Private Job,Indore,High School,Married,Car Loan,1
33,52707,15,628,0,60,981046,Private Job,Indore,Graduate,Single,Home Loan,1
57,94480,39,723,2,30,956223,Self Employed,Mumbai,Post Graduate,Single,Personal Loan,1
46,53515,26,541,2,77,1037767,Government Job,Delhi,Post Graduate,Single,Home Loan,0
60,78013,40,477,2,59,382008,Private Job,Mumbai,Graduate,Married,Home Loan,0
27,47571,8,316,0,55,245670,Private Job,Delhi,High School,Married,Car Loan,0
59,97543,38,763,0,52,264763,Private Job,Indore,Graduate,Single,Home Loan,1
42,73025,23,646,0,46,138921,Government Job,Jaipur,Graduate,Married,Car Loan,1
59,66955,40,737,0,42,1452122,Private Job,Bhopal,Post Graduate,Married,Home Loan,1
43,104667,24,498,0,81,361934,Government Job,Delhi,Post Graduate,Single,Car Loan,0
50,20216,29,836,0,85,180487,Private Job,Mumbai,Graduate,Married,Personal Loan,0
38,82818,17,780,2,58,579004,Government Job,Indore,Post Graduate,Single,Education Loan,1
62,17312,39,327,0,18,197722,Private Job,Jaipur,Graduate,Divorced,Personal Loan,0
38,67480,20,466,0,57,1258426,Private Job,Mumbai,Graduate,Divorced,Personal Loan,0
30,66305,6,706,0,66,1302871,Government Job,Mumbai,Graduate,Married,Car Loan,1
59,75168,35,648,1,40,1437895,Private Job,Delhi,Post Graduate,Married,Home Loan,1
50,13129,26,714,0,27,138061,Government Job,Bhopal,Graduate,Single,Education Loan,1
46,71982,23,528,1,76,916824,Government Job,Jaipur,High School,Single,Education Loan,0
27,101500,3,358,1,24,594308,Government Job,Bhopal,Graduate,Single,Education Loan,1
27,46519,5,755,2,18,878478,Government Job,Indore,High School,Single,Personal Loan,1
25,44656,7,537,0,45,483486,Private Job,Jaipur,Graduate,Single,Car Loan,1
21,49227,0,493,1,49,1395272,Private Job,Mumbai,Graduate,Single,Car Loan,0
38,89759,16,643,0,64,978775,Private Job,Jaipur,Post Graduate,Single,Education Loan,1
33,40531,9,557,2,48,951354,Private Job,Delhi,High School,Married,Car Loan,0
45,53562,24,327,1,18,593087,Private Job,Jaipur,High School,Married,Car Loan,1
60,88798,37,709,1,20,93341,Private Job,Bhopal,Post Graduate,Single,Home Loan,1
28,40005,7,308,1,19,253633,Government Job,Delhi,Graduate,Single,Personal Loan,1
30,93518,7,800,1,44,1101375,Self Employed,Bhopal,High School,Single,Home Loan,1
52,47847,31,850,2,19,1347618,Self Employed,Mumbai,High School,Single,Car Loan,1
37,60222,17,630,3,87,677532,Private Job,Delhi,Post Graduate,Married,Education Loan,0
58,90330,34,546,3,20,582784,Self Employed,Indore,Graduate,Married,Car Loan,0
35,89399,16,480,1,46,275118,Self Employed,Jaipur,Post Graduate,Divorced,Car Loan,1
35,51886,13,528,2,53,675971,Private Job,Indore,High School,Married,Personal Loan,0
60,37027,40,420,1,14,1073032,Private Job,Delhi,Graduate,Divorced,Car Loan,0
40,106364,21,672,2,25,148336,Government Job,Delhi,Graduate,Single,Home Loan,1
35,57216,17,474,0,15,169259,Government Job,Delhi,Graduate,Single,Home Loan,1
55,76698,37,895,0,62,405911,Government Job,Jaipur,Graduate,Single,Education Loan,1
26,84656,3,346,3,88,1080507,Private Job,Mumbai,Graduate,Married,Education Loan,0
50,41814,28,651,3,33,561859,Private Job,Bhopal,High School,Single,Personal Loan,0
28,24029,5,353,1,43,648141,Private Job,Bhopal,Graduate,Married,Home Loan,0
51,81293,33,859,0,49,826242,Government Job,Delhi,Graduate,Married,Home Loan,1
52,20777,34,718,2,79,616712,Government Job,Delhi,Graduate,Married,Personal Loan,0
35,33461,12,355,2,53,319983,Private Job,Bhopal,Graduate,Single,Home Loan,0
38,82734,15,883,3,36,1305778,Private Job,Bhopal,High School,Single,Personal Loan,1
33,74589,11,602,1,87,491476,Government Job,Indore,Graduate,Divorced,Education Loan,0
44,73211,25,761,4,25,784438,Self Employed,Indore,Post Graduate,Single,Education Loan,1
60,47773,40,471,1,83,1356229,Private Job,Jaipur,Graduate,Single,Education Loan,0
34,99514,15,716,0,22,771663,Government Job,Jaipur,High School,Married,Car Loan,1
48,35156,26,705,1,85,1397360,Private Job,Bhopal,Post Graduate,Married,Home Loan,0
31,10000,12,717,1,43,779015,Private Job,Bhopal,High School,Single,Car Loan,1
26,10563,2,391,0,39,756736,Self Employed,Indore,Graduate,Single,Home Loan,0
45,65384,27,344,2,84,353701,Private Job,Indore,Graduate,Married,Home Loan,0
21,60216,1,447,2,69,503069,Private Job,Delhi,High School,Married,Personal Loan,0
45,83001,24,434,1,13,452469,Self Employed,Mumbai,High School,Married,Home Loan,1
22,80017,4,547,2,38,86151,Self Employed,Delhi,Graduate,Married,Home Loan,1
52,59288,29,572,2,83,361155,Private Job,Mumbai,High School,Divorced,Education Loan,0
33,19684,9,518,2,71,713246,Private Job,Indore,Graduate,Single,Car Loan,0
53,43929,31,634,0,42,206658,Private Job,Bhopal,Graduate,Single,Home Loan,1
52,46163,30,418,4,31,324395,Private Job,Jaipur,Graduate,Single,Education Loan,0
44,108553,25,663,0,57,530933,Private Job,Indore,Graduate,Divorced,Education Loan,1
47,57130,23,313,0,26,593059,Self Employed,Delhi,High School,Married,Education Loan,0
24,90828,1,315,2,73,525709,Government Job,Jaipur,High School,Married,Car Loan,0
44,66289,23,376,2,22,507008,Private Job,Delhi,Graduate,Single,Education Loan,1
43,57821,22,846,3,76,375430,Government Job,Delhi,Post Graduate,Married,Home Loan,0
49,46049,30,826,0,83,292704,Government Job,Delhi,Graduate,Married,Home Loan,1
54,75654,31,740,0,80,785002,Private Job,Delhi,Graduate,Single,Car Loan,1
41,29619,23,625,2,74,255031,Private Job,Bhopal,High School,Single,Home Loan,0
50,59124,30,319,2,15,1324384,Government Job,Delhi,High School,Single,Home Loan,1
46,63329,23,483,1,77,597422,Government Job,Jaipur,Graduate,Single,Education Loan,0
40,66019,19,515,1,67,1342564,Private Job,Indore,Post Graduate,Married,Home Loan,1
36,34903,13,588,0,16,546987,Private Job,Indore,Graduate,Single,Car Loan,0
23,48505,4,839,1,12,154840,Government Job,Indore,High School,Married,Education Loan,1
57,69412,37,311,2,68,532159,Private Job,Indore,Graduate,Single,Personal Loan,0
60,66799,40,606,2,31,905412,Self Employed,Delhi,Post Graduate,Single,Home Loan,1
64,97709,40,686,0,61,231059,Self Employed,Jaipur,Graduate,Single,Education Loan,1
45,53942,25,498,2,30,1491060,Self Employed,Jaipur,High School,Married,Car Loan,0
43,24722,25,806,1,54,672529,Private Job,Mumbai,High School,Divorced,Education Loan,0
64,46089,40,376,2,57,1215005,Private Job,Jaipur,Graduate,Married,Car Loan,0
21,28621,0,609,2,13,400395,Government Job,Indore,Graduate,Married,Home Loan,1
53,107359,29,883,1,42,1141294,Government Job,Indore,High School,Married,Home Loan,1
35,84163,11,426,0,50,1071765,Self Employed,Jaipur,Graduate,Married,Personal Loan,0
37,70785,16,518,1,82,389249,Government Job,Mumbai,Graduate,Married,Car Loan,0
54,71944,32,780,0,44,133399,Private Job,Jaipur,High School,Married,Car Loan,1
37,57791,16,397,0,64,285225,Private Job,Bhopal,Graduate,Married,Education Loan,0
61,19214,38,316,2,79,874525,Private Job,Mumbai,High School,Married,Car Loan,0
64,46979,40,826,1,41,433873,Private Job,Mumbai,High School,Single,Education Loan,1
24,10000,4,413,0,85,222798,Private Job,Indore,Graduate,Married,Car Loan,0
33,80865,12,383,0,14,874892,Private Job,Indore,Post Graduate,Married,Personal Loan,1
24,64124,5,533,1,88,420537,Private Job,Mumbai,High School,Single,Education Loan,0
27,62325,4,335,2,76,1379015,Private Job,Jaipur,Post Graduate,Single,Education Loan,0
29,38492,10,484,0,67,1191517,Private Job,Delhi,Graduate,Married,Home Loan,0
43,57054,23,321,1,41,1405928,Private Job,Jaipur,High School,Single,Education Loan,1
53,78112,35,339,1,51,157583,Private Job,Mumbai,Graduate,Married,Education Loan,0
